,movieid,Cluster,title,genres
4737,5263,70,Strait-Jacket (1964),Horror|Thriller
4738,5264,140,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller
4739,5265,165,Death to Smoochy (2002),Comedy|Crime|Drama
4740,5266,52,Panic Room (2002),Thriller
4741,5267,51,"Rookie, The (2002)",Drama
4742,5268,89,No Such Thing (2001),Drama|Fantasy|Romance
4743,5269,30,"Piano Teacher, The (La pianiste) (2001)",Drama
4744,5272,183,Time Out (L'emploi du temps) (2001),Drama
4745,5275,111,Boxcar Bertha (1972),Drama
4746,5276,30,Crimes of Passion (1984),Drama|Romance|Thriller
4747,5277,172,"Evil That Men Do, The (1984)",Action|Thriller
4748,5278,61,Fraternity Vacation (1985),Comedy|Romance
4749,5279,21,Impromptu (1991),Comedy|Romance
4750,5282,102,High Crimes (2002),Thriller
4751,5283,61,National Lampoon's Van Wilder (2002),Comedy
4752,5284,82,Crush (2001),Comedy|Romance
4753,5285,18,Lucky Break (2001),Comedy|Crime
4754,5287,80,"After Dark, My Sweet (1990)",Crime|Drama|Mystery
4755,5288,115,"Atomic Cafe, The (1982)",Documentary|War
4756,5289,68,Body and Soul (1947),Drama|Film-Noir
4757,5290,95,First Men in the Moon (1964),Adventure|Sci-Fi
4758,5291,39,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
4759,5292,66,Slap Shot (1977),Comedy
4760,5293,102,Changing Lanes (2002),Drama|Thriller
4761,5294,92,Frailty (2001),Crime|Drama|Thriller
4762,5295,193,New Best Friend (2002),Drama|Thriller
4763,5296,83,"Sweetest Thing, The (2002)",Comedy|Romance
4764,5297,173,"Cat's Meow, The (2002)",Drama|Thriller
4765,5298,89,Human Nature (2001),Comedy|Romance
4766,5299,82,My Big Fat Greek Wedding (2002),Comedy|Romance
4767,5300,168,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
4768,5301,168,Bite the Bullet (1975),Action|Adventure|Western
4769,5302,111,Breakout (1975),Action|Adventure
4770,5303,89,Joe Versus the Volcano (1990),Comedy|Romance
4771,5304,196,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
4772,5305,125,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi
4773,5306,126,Return to Horror High (1987),Horror
4774,5307,84,Taking Care of Business (1990),Comedy
4775,5308,110,Three Men and a Baby (1987),Comedy
4776,5309,50,Three Men and a Little Lady (1990),Comedy|Romance
4777,5310,84,Transylvania 6-5000 (1985),Comedy|Horror
4778,5311,153,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller
4779,5312,52,Murder by Numbers (2002),Crime|Thriller
4780,5313,15,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
4781,5314,138,Behind the Sun (Abril Despedaçado) (2001),Drama
4782,5315,42,Chelsea Walls (2001),Drama
4783,5316,191,Enigma (2001),Romance|Thriller
4784,5319,37,Nine Queens (Nueve reinas) (2000),Crime|Thriller
4785,5321,181,"Triumph of Love, The (2001)",Comedy
4786,5323,126,Jason X (2002),Horror|Sci-Fi|Thriller
4787,5324,41,Life or Something Like It (2002),Comedy|Romance
4788,5325,171,Dogtown and Z-Boyz (2001),Documentary
4789,5327,11,In Praise of Love (Éloge de l'amour) (2001),Drama
4790,5328,103,Rain (2001),Drama|Romance
4791,5329,37,"Salton Sea, The (2002)",Crime|Drama|Thriller
4792,5331,188,Vulgar (2000),Drama
4793,5332,42,"Aviator, The (1985)",Adventure
4794,5333,112,Bob le Flambeur (1955),Crime|Drama
4795,5334,192,Cadillac Man (1990),Comedy|Crime
4796,5335,42,"Coca-Cola Kid, The (1985)",Comedy|Romance
4797,5336,48,Cuba (1979),Action|Adventure|War
4798,5337,84,Delirious (1991),Comedy
4799,5339,64,Husbands and Wives (1992),Comedy|Drama
4800,5340,31,Joe (1970),Drama
4801,5341,29,Lenny (1974),Drama
4802,5342,92,Nomads (1986),Horror|Mystery|Thriller
4803,5343,32,"Temp, The (1993)",Drama|Thriller
4804,5344,32,Thief of Hearts (1984),Drama|Thriller
4805,5345,65,Triumph of the Spirit (1989),Drama
4806,5346,30,Wild Orchid (1990),Drama|Romance
4807,5347,140,Deuces Wild (2002),Drama
4808,5348,165,Hollywood Ending (2002),Comedy|Drama
4809,5349,96,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
4810,5350,2,"Mystic Masseur, The (2001)",Drama
4811,5351,11,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),Comedy|Drama
4812,5352,80,The Big Sleep (1978),Thriller
4813,5353,0,Butterflies Are Free (1972),Comedy|Drama
4814,5354,164,Cactus Flower (1969),Comedy
4815,5355,140,"Cassandra Crossing, The (1976)",Drama
4816,5356,17,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi
4817,5357,170,Iron Will (1994),Adventure
4818,5358,90,Mountains of the Moon (1990),Adventure
4819,5359,103,Rambling Rose (1991),Drama
4820,5360,84,"Survivors, The (1983)",Comedy
4821,5361,170,White Fang (1991),Adventure
4822,5362,110,White Fang 2: Myth of the White Wolf (1994),Adventure|Children
4823,5363,85,"New Guy, The (2002)",Comedy
4824,5364,193,Unfaithful (2002),Drama|Thriller
4825,5365,23,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance
4826,5366,193,Whore (1991),Drama
4827,5367,36,My Beautiful Laundrette (1985),Drama|Romance
4828,5368,161,Ballad of a Soldier (Ballada o soldate) (1959),Drama|Romance|War
4829,5369,193,Big Bad Mama (1974),Action|Comedy
4830,5372,6,Calamity Jane (1953),Musical|Western
4831,5373,196,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
4832,5374,70,Devil Doll (1964),Horror
4833,5375,6,"Harvey Girls, The (1946)",Comedy|Musical|Western
4834,5376,192,"Lady in Red, The (1979)",Action
4835,5377,0,About a Boy (2002),Comedy|Drama|Romance
4836,5378,106,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
4837,5379,40,"Believer, The (2001)",Drama
4838,5380,155,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
4839,5381,26,"Charge of the Light Brigade, The (1968)",Drama|War
4840,5382,14,Every Which Way But Loose (1978),Comedy
4841,5383,141,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery
4842,5384,150,I Want to Live! (1958),Crime|Drama
4843,5385,93,"Last Waltz, The (1978)",Documentary
4844,5386,90,"Pride and the Passion, The (1957)",Adventure|War
4845,5387,41,Enough (2002),Drama|Thriller
4846,5388,37,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
4847,5389,25,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
4848,5390,193,CQ (2001),Drama
4849,5391,74,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
4850,5392,29,Bus Stop (1956),Comedy|Drama|Romance
4851,5394,42,Don't Bother to Knock (1952),Drama|Thriller
4852,5395,12,"Gambler, The (1974)",Drama
4853,5396,6,Let's Make Love (1960),Comedy|Musical|Romance
4854,5397,164,Monkey Business (1952),Comedy|Sci-Fi
4855,5398,29,Requiem for a Heavyweight (1962),Drama
4856,5399,168,River of No Return (1954),Adventure|Western
4857,5400,154,"Sum of All Fears, The (2002)",Drama|Thriller
4858,5401,125,Undercover Brother (2002),Comedy
4859,5404,0,84 Charing Cross Road (1987),Drama|Romance
4860,5406,191,"Desert Rats, The (1953)",Drama|War
4861,5409,16,Rapid Fire (1992),Action
4862,5410,43,Silent Running (1972),Drama|Sci-Fi
4863,5412,14,"Villain, The (1979)",Comedy|Western
4864,5413,145,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror
4865,5414,154,Bad Company (2002),Action|Comedy|Crime
4866,5415,103,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
4867,5416,89,Cherish (2002),Comedy|Drama|Thriller
4868,5417,138,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
4869,5418,88,"Bourne Identity, The (2002)",Action|Mystery|Thriller
4870,5419,110,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
4871,5420,191,Windtalkers (2002),Action|Drama|War
4872,5421,174,"Dangerous Lives of Altar Boys, The (2002)",Drama
4873,5422,23,"Emperor's New Clothes, The (2001)",Comedy
4874,5423,111,Gangster No. 1 (2000),Action|Crime|Thriller
4875,5424,68,Harvard Man (2001),Crime|Drama|Romance|Thriller
4876,5425,191,Dark Blue World (Tmavomodrý svet) (2001),Drama|War
4877,5426,168,Bad Company (1972),Western
4878,5427,125,Caveman (1981),Comedy
4879,5428,77,Cheech & Chong's The Corsican Brothers (1984),Comedy
4880,5429,168,5 Card Stud (1968),Mystery|Western
4881,5431,168,Goin' South (1978),Comedy|Western
4882,5432,140,Hero and the Terror (1988),Action|Crime
4883,5433,70,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
4884,5434,173,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
4885,5435,168,Hombre (1967),Western
4886,5436,121,"Horse's Mouth, The (1958)",Comedy
4887,5437,115,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller
4888,5438,84,Men at Work (1990),Action|Comedy
4889,5439,165,S.O.B. (1981),Comedy
4890,5440,168,She Wore a Yellow Ribbon (1949),Western
4891,5442,32,V. I. Warshawski (1991),Action|Comedy|Crime
4892,5443,66,Juwanna Mann (2002),Comedy
4893,5444,197,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
4894,5445,79,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
4895,5446,90,Rabbit-Proof Fence (2002),Adventure|Drama
4896,5447,64,Sunshine State (2002),Drama
4897,5448,110,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
4898,5449,83,Mr. Deeds (2002),Comedy|Romance
4899,5450,64,Lovely & Amazing (2001),Comedy|Drama|Romance
4900,5451,117,Pumpkin (2002),Comedy|Drama|Romance
4901,5452,170,Look Who's Talking Now (1993),Children|Comedy|Romance
4902,5453,103,Lost in Yonkers (1993),Comedy|Drama
4903,5454,84,Mo' Money (1992),Comedy|Romance
4904,5455,64,"Object of Beauty, The (1991)",Comedy|Drama
4905,5456,84,Wagons East (1994),Comedy|Western
4906,5457,174,Zebrahead (1992),Drama
4907,5458,66,Like Mike (2002),Children|Comedy|Fantasy
4908,5459,139,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
4909,5460,110,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
4910,5461,174,Me Without You (2001),Comedy|Drama
4911,5462,140,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy
4912,5463,86,Reign of Fire (2002),Action|Adventure|Fantasy
4913,5464,49,Road to Perdition (2002),Crime|Drama
4914,5465,11,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller
4915,5466,23,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
4916,5467,41,Never Again (2001),Comedy|Romance
4917,5468,134,20 Million Miles to Earth (1957),Sci-Fi
4918,5469,14,Grand Theft Auto (1977),Action|Comedy
4919,5470,181,The Importance of Being Earnest (1952),Comedy|Romance
4920,5471,192,Perfect (1985),Drama|Romance
4921,5472,6,1776 (1972),Children|Drama|Musical
4922,5473,183,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama
4923,5474,70,"Legend of Boggy Creek, The (1972)",Drama|Horror|Mystery|Thriller
4924,5475,53,Z (1969),Drama|Mystery|Thriller
4925,5476,126,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller
4926,5477,30,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
4927,5478,1,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
4928,5479,115,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
4929,5480,25,Stuart Little 2 (2002),Children|Comedy
4930,5481,125,Austin Powers in Goldmember (2002),Comedy
4931,5482,110,"Country Bears, The (2002)",Children|Comedy
4932,5483,187,"Kid Stays in the Picture, The (2002)",Documentary
4933,5484,138,Happy Times (Xingfu shiguang) (2000),Comedy|Drama
4934,5485,174,Tadpole (2002),Comedy|Drama|Romance
4935,5486,62,Who Is Cletis Tout? (2001),Comedy
4936,5488,183,"Merchant of Four Seasons, The (Händler der vier Jahreszeiten) (1972)",Drama
4937,5489,141,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
4938,5490,125,The Big Bus (1976),Action|Comedy
4939,5493,78,In Like Flint (1967),Action|Adventure|Comedy
4940,5494,123,"Earth Trembles, The (Terra trema: Episodio del mare, La) (1948)",Drama
4941,5495,78,Modesty Blaise (1966),Comedy
4942,5496,123,Ossessione (1943),Drama
4943,5497,78,Our Man Flint (1965),Adventure|Comedy|Sci-Fi
4944,5498,39,Red Beard (Akahige) (1965),Drama
4945,5499,185,Robin and Marian (1976),Adventure|Drama|Romance
4946,5500,125,Top Secret! (1984),Comedy
4947,5501,76,"Master of Disguise, The (2002)",Comedy|Mystery
4948,5502,59,Signs (2002),Horror|Sci-Fi|Thriller
4949,5503,64,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
4950,5504,110,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
4951,5505,160,"Good Girl, The (2002)",Comedy|Drama
4952,5506,52,Blood Work (2002),Crime|Drama|Mystery|Thriller
4953,5507,33,xXx (2002),Action|Crime|Thriller
4954,5508,97,24 Hour Party People (2002),Comedy|Drama|Musical
4955,5509,68,Biggie and Tupac (2002),Documentary
4956,5512,9,Secret Ballot (Raye makhfi) (2001),Comedy
4957,5513,84,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary
4958,5515,163,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
4959,5516,80,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller
4960,5517,11,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
4961,5518,138,Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),Drama
4962,5519,18,Change of Habit (1969),Drama
4963,5521,140,"Principal, The (1987)",Action|Crime|Drama
4964,5522,86,Rollerball (1975),Action|Drama|Sci-Fi
4965,5523,28,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi
4966,5524,171,Blue Crush (2002),Adventure|Drama|Romance
4967,5525,0,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
4968,5526,163,"Isle, The (Seom) (2000)",Drama
4969,5527,155,Possession (2002),Drama|Romance
4970,5528,92,One Hour Photo (2002),Drama|Thriller
4971,5529,84,Serving Sara (2002),Comedy|Romance
4972,5530,101,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
4973,5531,16,Undisputed (2002),Drama
4974,5532,193,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance
4975,5538,110,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
4976,5539,110,Care Bears Movie II: A New Generation (1986),Animation|Children
4977,5540,194,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
4978,5541,125,Hot Shots! (1991),Action|Comedy|Romance|War
4979,5542,145,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)",Action|Horror
4980,5543,99,"Swarm, The (1978)",Action|Horror|Sci-Fi
4981,5544,101,Time After Time (1979),Sci-Fi|Thriller
4982,5546,70,976-EVIL (1989),Horror
4983,5548,42,Down and Out in Beverly Hills (1986),Comedy
4984,5549,168,Flaming Star (1960),Western
4985,5550,168,Love Me Tender (1956),Musical|Western
4986,5552,141,"Revenge of Frankenstein, The (1958)",Drama|Horror|Sci-Fi
4987,5553,137,Stakeout (1987),Comedy|Crime|Romance|Thriller
4988,5555,70,Wolfen (1981),Horror
4989,5556,17,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
4990,5557,85,Slap Her... She's French (a.k.a. She Gets What She Wants) (2002),Comedy
4991,5559,138,Mad Love (Juana la Loca) (2001),Drama
4992,5560,138,À nous la liberté (Freedom for Us) (1931),Comedy|Musical
4993,5561,48,True Colors (1991),Drama
4994,5563,32,City by the Sea (2002),Crime|Drama
4995,5564,85,Swimfan (2002),Thriller
4996,5567,56,"Incubus, The (1981)",Horror|Thriller
4997,5568,125,Johnny Dangerously (1984),Comedy
4998,5569,130,"Last House on the Left, The (1972)",Crime|Horror|Thriller
4999,5570,92,Thesis (Tesis) (1996),Drama|Horror|Thriller
5000,5572,84,Barbershop (2002),Comedy
5001,5573,84,Stealing Harvard (2002),Comedy|Crime
5002,5574,33,"Transporter, The (2002)",Action|Crime
5003,5575,138,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
5004,5577,74,Igby Goes Down (2002),Comedy|Drama
5005,5580,42,Aspen Extreme (1993),Action
5006,5581,111,Betsy's Wedding (1990),Comedy
5007,5582,84,Captain Ron (1992),Adventure|Comedy
5008,5583,70,"Devil Bat, The (1940)",Crime|Horror|Mystery|Sci-Fi
5009,5584,84,Ernest Goes to Jail (1990),Comedy
5010,5585,76,Ernest Scared Stupid (1991),Comedy
5011,5587,50,"Hills Have Eyes Part II, The (1985)",Horror
5012,5588,172,"Hills Have Eyes, The (1977)",Horror
5013,5589,192,Indian Summer (1993),Comedy|Drama
5014,5590,68,"Mack, The (1973)",Crime
5015,5591,110,Monkey Trouble (1994),Children|Comedy
5016,5592,1,Monster in the Closet (1986),Comedy|Horror
5017,5593,164,No Way to Treat a Lady (1968),Crime|Drama|Thriller
5018,5595,145,Shock Waves (1977),Horror
5019,5596,134,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi
5020,5597,140,Suburban Commando (1991),Comedy|Sci-Fi
5021,5598,140,Surf Ninjas (1993),Comedy
5022,5599,132,Tabu: A Story of the South Seas (1931),Drama|Romance
5023,5600,174,"Wanderers, The (1979)",Drama
5024,5601,44,"Yearling, The (1946)",Children|Drama
5025,5602,164,"Ladykillers, The (1955)",Comedy|Crime
5026,5603,7,"Lavender Hill Mob, The (1951)",Comedy|Crime
5027,5604,108,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
5028,5605,183,Ratcatcher (1999),Drama
5029,5606,56,Society (1989),Horror|Mystery
5030,5607,100,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
5031,5608,129,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
5032,5609,33,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5033,5610,41,"Banger Sisters, The (2002)",Comedy|Drama
5034,5611,90,"Four Feathers, The (2002)",Adventure|War
5035,5612,32,Trapped (2002),Action|Thriller
5036,5613,23,8 Women (2002),Comedy|Crime|Musical|Mystery
5037,5614,5,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance
5038,5615,65,Invincible (2001),Drama
5039,5617,63,Secretary (2002),Comedy|Drama|Romance
5040,5618,45,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5041,5619,122,"Trials of Henry Kissinger, The (2002)",Documentary
5042,5620,82,Sweet Home Alabama (2002),Comedy|Romance
5043,5621,140,"Tuxedo, The (2002)",Action|Comedy
5044,5622,4,Charly (2002),Comedy|Drama|Romance
5045,5625,129,Moonlight Mile (2002),Drama|Romance
5046,5628,16,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
5047,5629,110,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
5048,5630,52,Red Dragon (2002),Crime|Mystery|Thriller
5049,5632,150,Bloody Sunday (2002),Drama
5050,5633,20,Heaven (2002),Drama
5051,5635,0,"Man from Elysian Fields, The (2001)",Drama
5052,5636,62,Welcome to Collinwood (2002),Comedy|Crime
5053,5637,174,Flirting (1991),Drama
5054,5638,1,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi
5055,5639,1,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack) (1969),Children
5056,5640,1,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi
5057,5641,23,"Moderns, The (1988)",Drama
5058,5642,102,"Onion Field, The (1979)",Drama
5059,5643,195,Powaqqatsi (1988),Documentary
5060,5644,159,"Pride of the Yankees, The (1942)",Drama
5061,5645,42,Texasville (1990),Drama
5062,5646,21,Valmont (1989),Drama|Romance
5063,5647,76,Ernest Goes to Africa (1997),Comedy
5064,5649,151,Horror of Dracula (Dracula) (1958),Horror
5065,5650,119,Strange Brew (1983),Comedy
5066,5651,197,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
5067,5652,193,Claire of the Moon (1992),Drama|Romance
5068,5653,168,Django (1966),Western
5069,5655,32,"Fan, The (1981)",Drama|Thriller
5070,5657,192,Flashback (1990),Action|Adventure|Comedy|Crime|Drama
5071,5658,84,Hanky Panky (1982),Comedy
5072,5659,141,"Rocking Horse Winner, The (1950)",Drama|Horror
5073,5660,173,Seance on a Wet Afternoon (1964),Crime|Drama|Thriller
5074,5662,84,"Wrong Guy, The (1997)",Comedy|Romance|Thriller
5075,5663,149,Below (2002),Horror
5076,5664,41,Brown Sugar (2002),Romance
5077,5665,111,Knockaround Guys (2002),Action|Comedy|Crime
5078,5666,160,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
5079,5667,2,Tuck Everlasting (2002),Drama|Fantasy
5080,5668,103,White Oleander (2002),Drama
5081,5669,122,Bowling for Columbine (2002),Documentary
5082,5670,184,Comedian (2002),Comedy|Documentary
5083,5672,140,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
5084,5673,117,Punch-Drunk Love (2002),Comedy|Drama|Romance
5085,5675,17,Swept Away (2002),Comedy|Romance
5086,5677,167,Abandon (2002),Drama|Thriller
5087,5678,16,Formula 51 (2001),Action|Comedy|Crime|Thriller
5088,5679,149,"Ring, The (2002)",Horror|Mystery|Thriller
5089,5680,63,Auto Focus (2002),Crime|Drama
5090,5681,122,Fidel (2001),Documentary
5091,5682,152,"Grey Zone, The (2001)",Drama
5092,5684,11,Naqoyqatsi (2002),Documentary
5093,5685,103,Real Women Have Curves (2002),Comedy|Drama
