,movieid,Cluster,title,genres
1734,1972,61,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1735,1973,43,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror
1736,1974,43,Friday the 13th (1980),Horror|Mystery|Thriller
1737,1975,11,Friday the 13th Part 2 (1981),Horror
1738,1976,141,Friday the 13th Part 3: 3D (1982),Horror
1739,1977,101,Friday the 13th Part IV: The Final Chapter (1984),Horror
1740,1978,105,Friday the 13th Part V: A New Beginning (1985),Horror
1741,1979,43,Friday the 13th Part VI: Jason Lives (1986),Horror
1742,1980,116,Friday the 13th Part VII: The New Blood (1988),Horror
1743,1981,171,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1744,1982,146,Halloween (1978),Horror
1745,1983,180,Halloween II (1981),Horror
1746,1984,73,Halloween III: Season of the Witch (1982),Horror
1747,1985,194,Halloween 4: The Return of Michael Myers (1988),Horror
1748,1986,9,Halloween 5: The Revenge of Michael Myers (1989),Horror
1749,1987,133,Prom Night (1980),Horror
1750,1988,111,Prom Night II (1987),Horror|Thriller
1751,1989,180,Prom Night III: The Last Kiss (1989),Horror
1752,1990,168,Prom Night IV: Deliver Us From Evil (1992),Horror
1753,1991,193,Child's Play (1988),Horror|Thriller
1754,1992,180,Child's Play 2 (1990),Horror|Thriller
1755,1993,103,Child's Play 3 (1991),Comedy|Horror|Thriller
1756,1994,128,Poltergeist (1982),Horror|Thriller
1757,1995,87,Poltergeist II: The Other Side (1986),Horror|Thriller
1758,1996,193,Poltergeist III (1988),Horror|Thriller
1759,1997,127,"Exorcist, The (1973)",Horror|Mystery
1760,1998,19,Exorcist II: The Heretic (1977),Horror
1761,1999,127,"Exorcist III, The (1990)",Horror
1762,2000,159,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1763,2001,75,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1764,2002,121,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1765,2003,146,Gremlins (1984),Comedy|Horror
1766,2004,147,Gremlins 2: The New Batch (1990),Comedy|Horror
1767,2005,180,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
1768,2006,11,"Mask of Zorro, The (1998)",Action|Comedy|Romance
1769,2007,111,Polish Wedding (1998),Comedy
1770,2008,126,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
1771,2009,3,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
1772,2010,128,Metropolis (1927),Drama|Sci-Fi
1773,2011,155,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
1774,2012,44,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
1775,2013,61,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
1776,2014,165,Freaky Friday (1977),Children|Comedy|Fantasy
1777,2015,44,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
1778,2016,30,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western
1779,2017,19,Babes in Toyland (1961),Children|Fantasy|Musical
1780,2018,84,Bambi (1942),Animation|Children|Drama
1781,2019,161,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1782,2020,96,Dangerous Liaisons (1988),Drama|Romance
1783,2021,130,Dune (1984),Adventure|Sci-Fi
1784,2022,26,"Last Temptation of Christ, The (1988)",Drama
1785,2023,114,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
1786,2024,7,"Rapture, The (1991)",Drama|Mystery
1787,2025,112,Lolita (1997),Drama|Romance
1788,2026,69,Disturbing Behavior (1998),Horror|Thriller
1789,2027,27,Jane Austen's Mafia! (1998),Comedy|Crime
1790,2028,12,Saving Private Ryan (1998),Action|Drama|War
1791,2029,75,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
1792,2031,162,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",Children|Comedy
1793,2032,90,"Barefoot Executive, The (1971)",Children|Comedy
1794,2033,50,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy
1795,2034,110,"Black Hole, The (1979)",Children|Sci-Fi
1796,2035,111,Blackbeard's Ghost (1968),Children|Comedy
1797,2036,163,Blank Check (1994),Children|Comedy
1798,2037,135,Candleshoe (1977),Adventure|Children|Comedy
1799,2038,35,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi
1800,2039,75,Cheetah (1989),Adventure|Children
1801,2040,192,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy
1802,2041,48,Condorman (1981),Action|Adventure|Children|Comedy
1803,2042,91,D2: The Mighty Ducks (1994),Children|Comedy
1804,2043,149,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy
1805,2044,31,"Devil and Max Devlin, The (1981)",Comedy|Fantasy
1806,2045,74,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance
1807,2046,167,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
1808,2047,12,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical
1809,2048,153,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime
1810,2049,8,"Happiest Millionaire, The (1967)",Comedy|Musical
1811,2050,7,Herbie Goes Bananas (1980),Adventure|Children|Comedy
1812,2051,73,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
1813,2052,162,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
1814,2053,40,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
1815,2054,10,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
1816,2055,13,Hot Lead and Cold Feet (1978),Action|Comedy|Western
1817,2056,48,In Search of the Castaways (1962),Adventure|Children
1818,2057,6,"Incredible Journey, The (1963)",Adventure|Children
1819,2058,186,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1820,2059,39,"Parent Trap, The (1998)",Children|Comedy|Romance
1821,2060,61,BASEketball (1998),Comedy
1822,2061,110,Full Tilt Boogie (1997),Documentary
1823,2062,51,"Governess, The (1998)",Drama|Romance
1824,2063,70,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance
1825,2064,40,Roger & Me (1989),Documentary
1826,2065,88,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
1827,2066,48,Out of the Past (1947),Film-Noir
1828,2067,48,Doctor Zhivago (1965),Drama|Romance|War
1829,2068,36,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
1830,2069,76,"Trip to Bountiful, The (1985)",Drama
1831,2070,58,Tender Mercies (1983),Drama|Romance|Western
1832,2071,138,And the Band Played On (1993),Drama
1833,2072,179,"'burbs, The (1989)",Comedy
1834,2073,184,Fandango (1985),Comedy
1835,2074,3,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
1836,2075,8,Mephisto (1981),Drama|War
1837,2076,134,Blue Velvet (1986),Drama|Mystery|Thriller
1838,2077,50,"Journey of Natty Gann, The (1985)",Adventure|Children
1839,2078,26,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
1840,2079,168,Kidnapped (1960),Adventure|Children|Drama
1841,2080,44,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
1842,2081,198,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
1843,2082,30,"Mighty Ducks, The (1992)",Children|Comedy
1844,2083,153,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
1845,2084,19,Newsies (1992),Children|Musical
1846,2085,107,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
1847,2086,7,One Magic Christmas (1985),Drama|Fantasy
1848,2087,30,Peter Pan (1953),Animation|Children|Fantasy|Musical
1849,2088,136,Popeye (1980),Adventure|Comedy|Musical
1850,2089,87,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
1851,2090,184,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
1852,2091,193,Return from Witch Mountain (1978),Children|Sci-Fi
1853,2093,63,Return to Oz (1985),Adventure|Children|Fantasy
1854,2094,49,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
1855,2095,156,"Shaggy D.A., The (1976)",Children|Comedy
1856,2096,184,Sleeping Beauty (1959),Animation|Children|Musical
1857,2097,153,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
1858,2098,193,Son of Flubber (1963),Children|Comedy
1859,2099,39,Song of the South (1946),Adventure|Animation|Children|Musical
1860,2100,55,Splash (1984),Comedy|Fantasy|Romance
1861,2101,112,Squanto: A Warrior's Tale (1994),Adventure|Drama
1862,2102,97,Steamboat Willie (1928),Animation|Children|Comedy|Musical
1863,2103,121,Tall Tale (1995),Adventure|Children|Fantasy|Western
1864,2104,97,Tex (1982),Drama
1865,2105,162,Tron (1982),Action|Adventure|Sci-Fi
1866,2106,183,Swing Kids (1993),Drama|War
1867,2107,155,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
1868,2108,87,L.A. Story (1991),Comedy|Romance
1869,2109,163,"Jerk, The (1979)",Comedy
1870,2110,74,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1871,2111,173,"Man with Two Brains, The (1983)",Comedy
1872,2112,79,Grand Canyon (1991),Crime|Drama
1873,2113,173,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller
1874,2114,173,"Outsiders, The (1983)",Drama
1875,2115,109,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
1876,2116,97,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
1877,2117,173,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
1878,2118,87,"Dead Zone, The (1983)",Thriller
1879,2119,186,Maximum Overdrive (1986),Horror
1880,2120,152,Needful Things (1993),Drama|Horror
1881,2121,152,Cujo (1983),Horror|Thriller
1882,2122,152,Children of the Corn (1984),Horror|Thriller
1883,2123,128,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
1884,2124,128,"Addams Family, The (1991)",Children|Comedy|Fantasy
1885,2125,155,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
1886,2126,30,Snake Eyes (1998),Action|Crime|Mystery|Thriller
1887,2128,17,Safe Men (1998),Comedy
1888,2129,193,"Saltmen of Tibet, The (Salzmänner von Tibet, Die) (1997)",Documentary
1889,2130,181,Atlantic City (1980),Crime|Drama|Romance
1890,2131,120,Autumn Sonata (Höstsonaten) (1978),Drama
1891,2132,21,Who's Afraid of Virginia Woolf? (1966),Drama
1892,2133,135,Adventures in Babysitting (1987),Adventure|Comedy
1893,2134,38,Weird Science (1985),Comedy|Fantasy|Sci-Fi
1894,2135,189,Doctor Dolittle (1967),Adventure|Children|Musical
1895,2136,189,"Nutty Professor, The (1963)",Comedy|Sci-Fi
1896,2137,103,Charlotte's Web (1973),Animation|Children
1897,2138,63,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
1898,2139,168,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1899,2140,191,"Dark Crystal, The (1982)",Adventure|Fantasy
1900,2141,36,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
1901,2142,77,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
1902,2143,36,Legend (1985),Adventure|Fantasy|Romance
1903,2144,173,Sixteen Candles (1984),Comedy|Romance
1904,2145,84,Pretty in Pink (1986),Comedy|Drama|Romance
1905,2146,21,St. Elmo's Fire (1985),Drama|Romance
1906,2147,120,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
1907,2148,73,House (1986),Comedy|Fantasy|Horror
1908,2149,36,House II: The Second Story (1987),Comedy|Fantasy|Horror
1909,2150,36,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
1910,2151,51,"Gods Must Be Crazy II, The (1989)",Comedy
1911,2152,74,Air Bud: Golden Receiver (1998),Children|Comedy
1912,2153,132,"Avengers, The (1998)",Action|Adventure
1913,2154,44,How Stella Got Her Groove Back (1998),Drama|Romance
1914,2155,173,"Slums of Beverly Hills, The (1998)",Comedy|Drama
1915,2156,128,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance
1916,2157,19,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
1917,2158,145,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror
1918,2159,194,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
1919,2160,73,Rosemary's Baby (1968),Drama|Horror|Thriller
1920,2161,120,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
1921,2162,173,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
1922,2163,182,Attack of the Killer Tomatoes! (1978),Comedy|Horror
1923,2164,7,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
1924,2165,163,Your Friends and Neighbors (1998),Comedy|Drama
1925,2166,69,Return to Paradise (1998),Crime|Drama|Romance|Thriller
1926,2167,170,Blade (1998),Action|Horror|Thriller
1927,2168,195,Dance with Me (1998),Drama|Romance
1928,2169,63,Dead Man on Campus (1998),Comedy
1929,2170,67,Wrongfully Accused (1998),Action|Comedy
1930,2171,67,Next Stop Wonderland (1998),Comedy|Drama|Romance
1931,2172,150,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
1932,2173,19,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
1933,2174,4,Beetlejuice (1988),Comedy|Fantasy
1934,2175,24,Déjà Vu (1997),Drama|Romance
1935,2176,14,Rope (1948),Crime|Drama|Thriller
1936,2177,27,Family Plot (1976),Comedy|Thriller
1937,2178,153,Frenzy (1972),Thriller
1938,2179,185,Topaz (1969),Thriller
1939,2180,98,Torn Curtain (1966),Thriller
1940,2181,182,Marnie (1964),Drama|Mystery|Romance|Thriller
1941,2182,73,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
1942,2183,44,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
1943,2184,157,"Trouble with Harry, The (1955)",Comedy|Mystery
1944,2185,111,I Confess (1953),Thriller
1945,2186,54,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1946,2187,155,Stage Fright (1950),Mystery|Romance|Thriller
1947,2188,170,54 (1998),Drama
1948,2189,121,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi
1949,2190,155,Why Do Fools Fall In Love? (1998),Drama
1950,2191,67,"Merry War, A (1997)",Comedy
1951,2192,97,See the Sea (1997),Thriller
1952,2193,107,Willow (1988),Action|Adventure|Fantasy
1953,2194,155,"Untouchables, The (1987)",Action|Crime|Drama
1954,2195,36,Dirty Work (1998),Comedy
1955,2196,87,Knock Off (1998),Action
1956,2197,33,Firelight (1997),Drama
1957,2198,55,Modulations (1998),Documentary
1958,2199,48,Phoenix (1998),Crime|Drama
1959,2200,155,Under Capricorn (1949),Drama
1960,2201,35,"Paradine Case, The (1947)",Drama
1961,2202,48,Lifeboat (1944),Drama|War
1962,2203,48,Shadow of a Doubt (1943),Crime|Drama|Thriller
1963,2204,163,Saboteur (1942),Mystery|Thriller
1964,2205,107,Mr. & Mrs. Smith (1941),Comedy|Romance
1965,2206,87,Suspicion (1941),Film-Noir|Mystery|Thriller
1966,2207,163,Jamaica Inn (1939),Drama
1967,2208,173,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
1968,2209,36,Young and Innocent (1937),Crime|Thriller
1969,2210,87,Sabotage (1936),Thriller
1970,2211,8,Secret Agent (1936),Thriller
1971,2212,18,"Man Who Knew Too Much, The (1934)",Drama|Thriller
1972,2214,84,Number Seventeen (a.k.a. Number 17) (1932),Thriller
1973,2215,86,Rich and Strange (1931),Comedy|Romance
1974,2216,173,"Skin Game, The (1931)",Drama
1975,2218,80,Juno and the Paycock (1930),Drama
1976,2219,104,Murder! (1930),Mystery|Thriller
1977,2221,6,Blackmail (1929),Drama|Thriller
1978,2226,6,"Ring, The (1927)",Drama
1979,2227,128,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
1980,2231,173,Rounders (1998),Drama
1981,2232,44,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
1982,2233,120,Digging to China (1998),Drama
1983,2234,58,Let's Talk About Sex (1998),Drama
1984,2236,194,Simon Birch (1998),Drama
1985,2237,129,Without Limits (1998),Drama
1986,2238,60,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
1987,2239,112,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
1988,2240,92,My Bodyguard (1980),Drama
1989,2241,59,Class (1983),Comedy
1990,2242,13,"Grandview, U.S.A. (1984)",Drama
1991,2243,146,Broadcast News (1987),Comedy|Drama|Romance
1992,2244,11,"Allnighter, The (1987)",Comedy|Romance
1993,2245,188,Working Girl (1988),Comedy|Drama|Romance
1994,2246,70,Stars and Bars (1988),Action|Comedy|Romance
1995,2247,13,Married to the Mob (1988),Comedy
1996,2248,48,Say Anything... (1989),Comedy|Drama|Romance
1997,2249,26,My Blue Heaven (1990),Comedy
1998,2250,48,Men Don't Leave (1990),Drama
1999,2252,35,Hero (1992),Comedy|Drama
2000,2253,161,Toys (1992),Comedy|Fantasy
2001,2255,170,Young Doctors in Love (1982),Comedy
2002,2256,47,Parasite (1982),Horror|Sci-Fi
2003,2257,47,No Small Affair (1984),Comedy|Romance
2004,2258,54,"Master, The (1984)",Action
2005,2259,121,Blame It on Rio (1984),Comedy|Romance
2006,2260,54,Wisdom (1986),Crime|Drama
2007,2261,162,One Crazy Summer (1986),Comedy
2008,2262,162,About Last Night... (1986),Comedy|Drama|Romance
2009,2263,122,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
2010,2264,47,We're No Angels (1989),Comedy|Crime
2011,2265,47,Nothing But Trouble (1991),Adventure|Comedy
2012,2266,47,"Butcher's Wife, The (1991)",Comedy|Romance
2013,2267,47,Mortal Thoughts (1991),Mystery|Thriller
2014,2268,79,"Few Good Men, A (1992)",Crime|Drama|Thriller
2015,2269,54,Indecent Proposal (1993),Drama|Romance
2016,2271,79,Permanent Midnight (1998),Drama
2017,2272,127,One True Thing (1998),Drama
2018,2273,172,Rush Hour (1998),Action|Comedy|Crime|Thriller
2019,2275,76,Six-String Samurai (1998),Action|Adventure|Sci-Fi
2020,2276,30,"Soldier's Daughter Never Cries, A (1998)",Drama
2021,2278,146,Ronin (1998),Action|Crime|Thriller
2022,2279,137,Urban Legend (1998),Horror|Thriller
2023,2280,26,Clay Pigeons (1998),Crime
2024,2281,79,Monument Ave. (1998),Action|Crime|Drama
2025,2282,107,Pecker (1998),Comedy|Drama
2026,2283,12,"Sheltering Sky, The (1990)",Drama
2027,2284,128,Bandit Queen (1994),Drama
2028,2285,33,If.... (1968),Drama
2029,2286,33,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
2030,2287,155,Them! (1954),Horror|Sci-Fi|Thriller
2031,2288,64,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2032,2289,6,"Player, The (1992)",Comedy|Crime|Drama
2033,2290,120,Stardust Memories (1980),Comedy|Drama
2034,2291,33,Edward Scissorhands (1990),Drama|Fantasy|Romance
2035,2292,150,Overnight Delivery (1998),Comedy|Romance
2036,2293,146,Shadrach (1998),Drama
2037,2294,83,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2038,2295,134,"Impostors, The (1998)",Comedy
2039,2296,63,"Night at the Roxbury, A (1998)",Comedy
2040,2297,182,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
2041,2298,155,Strangeland (1998),Thriller
2042,2299,126,"Battle of the Sexes, The (1959)",Comedy
2043,2300,0,"Producers, The (1968)",Comedy
2044,2301,15,History of the World: Part I (1981),Comedy|Musical
2045,2302,111,My Cousin Vinny (1992),Comedy
2046,2303,101,Nashville (1975),Drama|Musical
2047,2304,87,Love Is the Devil (1998),Drama
2048,2305,60,Slam (1998),Drama
2049,2306,60,Holy Man (1998),Comedy
2050,2307,185,One Tough Cop (1998),Action|Crime
2051,2310,6,"Mighty, The (1998)",Drama
2052,2311,147,2010: The Year We Make Contact (1984),Sci-Fi
2053,2312,196,Children of a Lesser God (1986),Drama
2054,2313,117,"Elephant Man, The (1980)",Drama
2055,2314,105,Beloved (1998),Drama
2056,2315,127,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
2057,2316,180,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2058,2317,185,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy
2059,2318,58,Happiness (1998),Comedy|Drama
2060,2320,104,Apt Pupil (1998),Drama|Thriller
2061,2321,152,Pleasantville (1998),Comedy|Drama|Fantasy
2062,2322,127,Soldier (1998),Action|Sci-Fi|War
2063,2323,38,"Cruise, The (1998)",Documentary
2064,2324,50,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
2065,2325,55,Orgazmo (1997),Comedy
2066,2326,109,Shattered Image (1998),Drama|Thriller
2067,2327,75,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
2068,2328,177,Vampires (1998),Horror|Western
2069,2329,30,American History X (1998),Crime|Drama
2070,2330,106,Hands on a Hard Body (1996),Comedy|Documentary
2071,2331,57,Living Out Loud (1998),Comedy|Drama|Romance
2072,2332,189,Belly (1998),Crime|Drama
2073,2333,90,Gods and Monsters (1998),Drama
2074,2334,161,"Siege, The (1998)",Action|Thriller
2075,2335,121,"Waterboy, The (1998)",Comedy
2076,2336,21,Elizabeth (1998),Drama
2077,2337,161,Velvet Goldmine (1998),Drama
2078,2338,84,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2079,2339,104,I'll Be Home For Christmas (1998),Comedy|Romance
2080,2340,57,Meet Joe Black (1998),Romance
