,movieid,Cluster,title,genres
2047,2304,106,Love Is the Devil (1998),Drama
2048,2305,164,Slam (1998),Drama
2049,2306,120,Holy Man (1998),Comedy
2050,2307,167,One Tough Cop (1998),Action|Crime
2051,2310,178,"Mighty, The (1998)",Drama
2052,2311,73,2010: The Year We Make Contact (1984),Sci-Fi
2053,2312,65,Children of a Lesser God (1986),Drama
2054,2313,181,"Elephant Man, The (1980)",Drama
2055,2314,148,Beloved (1998),Drama
2056,2315,135,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
2057,2316,172,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2058,2317,1,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy
2059,2318,106,Happiness (1998),Comedy|Drama
2060,2320,68,Apt Pupil (1998),Drama|Thriller
2061,2321,132,Pleasantville (1998),Comedy|Drama|Fantasy
2062,2322,91,Soldier (1998),Action|Sci-Fi|War
2063,2323,129,"Cruise, The (1998)",Documentary
2064,2324,114,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
2065,2325,95,Orgazmo (1997),Comedy
2066,2326,160,Shattered Image (1998),Drama|Thriller
2067,2327,23,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
2068,2328,93,Vampires (1998),Horror|Western
2069,2329,164,American History X (1998),Crime|Drama
2070,2330,129,Hands on a Hard Body (1996),Comedy|Documentary
2071,2331,99,Living Out Loud (1998),Comedy|Drama|Romance
2072,2332,145,Belly (1998),Crime|Drama
2073,2333,79,Gods and Monsters (1998),Drama
2074,2334,6,"Siege, The (1998)",Action|Thriller
2075,2335,199,"Waterboy, The (1998)",Comedy
2076,2336,108,Elizabeth (1998),Drama
2077,2337,38,Velvet Goldmine (1998),Drama
2078,2338,147,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2079,2339,1,I'll Be Home For Christmas (1998),Comedy|Romance
2080,2340,97,Meet Joe Black (1998),Romance
2081,2341,39,Dancing at Lughnasa (1998),Drama
2082,2342,14,Hard Core Logo (1996),Comedy|Drama
2083,2344,10,Runaway Train (1985),Action|Adventure|Drama|Thriller
2084,2345,25,Desert Bloom (1986),Drama
2085,2346,171,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
2086,2347,167,"Pope of Greenwich Village, The (1984)",Drama
2087,2348,181,Sid and Nancy (1986),Drama
2088,2349,10,Mona Lisa (1986),Comedy|Thriller
2089,2350,1,Heart Condition (1990),Comedy
2090,2351,148,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
2091,2352,188,"Big Chill, The (1983)",Comedy|Drama
2092,2353,166,Enemy of the State (1998),Action|Thriller
2093,2354,197,"Rugrats Movie, The (1998)",Animation|Children|Comedy
2094,2355,35,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
2095,2356,148,Celebrity (1998),Comedy
2096,2357,155,Central Station (Central do Brasil) (1998),Drama
2097,2358,32,Savior (1998),Drama|War
2098,2359,42,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
2099,2360,196,"Celebration, The (Festen) (1998)",Drama
2100,2361,36,Pink Flamingos (1972),Comedy
2101,2362,160,Glen or Glenda (1953),Drama
2102,2363,77,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
2103,2364,5,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
2104,2365,5,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2105,2366,88,King Kong (1933),Action|Adventure|Fantasy|Horror
2106,2367,5,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
2107,2368,5,King Kong Lives (1986),Adventure|Sci-Fi
2108,2369,143,Desperately Seeking Susan (1985),Comedy|Drama|Romance
2109,2370,2,"Emerald Forest, The (1985)",Action|Adventure|Drama
2110,2371,159,Fletch (1985),Comedy|Crime|Mystery
2111,2372,134,Fletch Lives (1989),Comedy
2112,2373,88,Red Sonja (1985),Action|Adventure|Fantasy
2113,2374,158,Gung Ho (1986),Comedy|Drama
2114,2375,143,"Money Pit, The (1986)",Comedy
2115,2376,74,"View to a Kill, A (1985)",Action|Adventure|Thriller
2116,2377,34,Lifeforce (1985),Horror|Sci-Fi
2117,2378,134,Police Academy (1984),Comedy|Crime
2118,2379,122,Police Academy 2: Their First Assignment (1985),Comedy|Crime
2119,2380,122,Police Academy 3: Back in Training (1986),Comedy|Crime
2120,2381,122,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
2121,2382,122,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
2122,2383,120,Police Academy 6: City Under Siege (1989),Comedy|Crime
2123,2384,9,Babe: Pig in the City (1998),Adventure|Children|Drama
2124,2385,75,Home Fries (1998),Comedy|Romance
2125,2386,158,Jerry Springer: Ringmaster (1998),Comedy|Drama
2126,2387,98,Very Bad Things (1998),Comedy|Crime
2127,2388,38,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
2128,2389,68,Psycho (1998),Crime|Horror|Thriller
2129,2390,42,Little Voice (1998),Comedy
2130,2391,96,"Simple Plan, A (1998)",Crime|Drama|Thriller
2131,2392,46,Jack Frost (1998),Children|Comedy|Drama
2132,2393,91,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
2133,2394,19,"Prince of Egypt, The (1998)",Animation|Musical
2134,2395,42,Rushmore (1998),Comedy|Drama
2135,2396,3,Shakespeare in Love (1998),Comedy|Drama|Romance
2136,2397,155,Mass Appeal (1984),Drama
2137,2398,26,Miracle on 34th Street (1947),Comedy|Drama
2138,2399,192,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
2139,2400,192,Prancer (1989),Children|Drama|Fantasy
2140,2401,128,Pale Rider (1985),Western
2141,2402,177,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
2142,2403,57,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
2143,2404,124,Rambo III (1988),Action|Adventure|Thriller|War
2144,2405,2,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
2145,2406,3,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2146,2407,41,Cocoon (1985),Comedy|Sci-Fi
2147,2408,86,Cocoon: The Return (1988),Comedy|Sci-Fi
2148,2409,177,Rocky II (1979),Action|Drama
2149,2410,177,Rocky III (1982),Action|Drama
2150,2411,177,Rocky IV (1985),Action|Drama
2151,2412,177,Rocky V (1990),Action|Drama
2152,2413,159,Clue (1985),Comedy|Crime|Mystery|Thriller
2153,2414,156,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
2154,2415,172,Violets Are Blue... (1986),Drama|Romance
2155,2416,149,Back to School (1986),Comedy
2156,2417,39,Heartburn (1986),Comedy|Drama
2157,2418,39,Nothing in Common (1986),Comedy
2158,2419,68,Extremities (1986),Drama|Thriller
2159,2420,70,"Karate Kid, The (1984)",Drama
2160,2421,177,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2161,2422,177,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
2162,2423,60,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
2163,2424,75,You've Got Mail (1998),Comedy|Romance
2164,2425,167,"General, The (1998)",Crime
2165,2426,169,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2166,2427,179,"Thin Red Line, The (1998)",Action|Drama|War
2167,2428,86,"Faculty, The (1998)",Horror|Sci-Fi
2168,2429,192,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
2169,2430,80,Mighty Joe Young (1949),Adventure|Children|Drama
2170,2431,64,Patch Adams (1998),Comedy|Drama
2171,2432,75,Stepmom (1998),Drama
2172,2433,15,"Civil Action, A (1998)",Drama
2173,2434,39,Down in the Delta (1998),Drama
2174,2435,145,Hurlyburly (1998),Drama
2175,2436,179,Tea with Mussolini (1999),Comedy|Drama|War
2176,2437,79,Wilde (1997),Drama
2177,2439,106,Affliction (1997),Drama
2178,2440,145,Another Day in Paradise (1998),Drama
2179,2441,103,"Hi-Lo Country, The (1998)",Drama|Romance|Western
2180,2442,0,Hilary and Jackie (1998),Drama
2181,2443,172,Playing by Heart (1998),Drama|Romance
2182,2444,42,24 7: Twenty Four Seven (1997),Comedy|Drama
2183,2445,172,At First Sight (1999),Drama
2184,2446,147,In Dreams (1999),Horror|Thriller
2185,2447,199,Varsity Blues (1999),Comedy|Drama
2186,2448,91,Virus (1999),Horror|Sci-Fi
2187,2449,46,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy
2188,2450,51,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2189,2451,135,"Gate, The (1987)",Horror
2190,2452,23,"Gate II: Trespassers, The (1990)",Horror
2191,2453,56,"Boy Who Could Fly, The (1986)",Drama|Fantasy
2192,2454,77,"Fly, The (1958)",Horror|Mystery|Sci-Fi
2193,2455,77,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
2194,2456,5,"Fly II, The (1989)",Horror|Sci-Fi
2195,2457,161,Running Scared (1986),Action|Comedy
2196,2458,120,Armed and Dangerous (1986),Comedy|Crime
2197,2459,69,"Texas Chainsaw Massacre, The (1974)",Horror
2198,2460,69,"Texas Chainsaw Massacre 2, The (1986)",Horror
2199,2461,135,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller
2200,2462,147,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror
2201,2463,60,Ruthless People (1986),Comedy
2202,2464,135,Trick or Treat (1986),Horror
2203,2465,135,Deadly Friend (1986),Horror
2204,2466,8,Belizaire the Cajun (1986),Drama
2205,2467,138,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
2206,2468,166,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2207,2469,158,Peggy Sue Got Married (1986),Comedy|Drama
2208,2470,3,Crocodile Dundee (1986),Adventure|Comedy
2209,2471,2,Crocodile Dundee II (1988),Action|Adventure|Comedy
2210,2472,10,Tough Guys (1986),Comedy
2211,2473,188,Soul Man (1986),Comedy
2212,2474,39,"Color of Money, The (1986)",Drama
2213,2475,171,52 Pick-Up (1986),Action|Mystery|Thriller
2214,2476,124,Heartbreak Ridge (1986),Action|War
2215,2477,52,Firewalker (1986),Adventure
2216,2478,134,¡Three Amigos! (1986),Comedy|Western
2217,2479,68,Gloria (1999),Drama|Thriller
2218,2481,145,My Name Is Joe (1998),Drama|Romance
2219,2482,14,Still Crazy (1998),Comedy|Romance
2220,2483,4,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller
2221,2485,191,She's All That (1999),Comedy|Romance
2222,2486,39,"24 Hour Woman, The (1998)",Comedy|Drama
2223,2487,22,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
2224,2488,4,Peeping Tom (1960),Drama|Horror|Thriller
2225,2490,94,Payback (1999),Action|Thriller
2226,2491,172,Simply Irresistible (1999),Comedy|Romance
2227,2492,1,20 Dates (1998),Comedy|Romance
2228,2493,108,"Harmonists, The (1997)",Drama
2229,2494,129,"Last Days, The (1998)",Documentary
2230,2495,117,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
2231,2496,75,Blast from the Past (1999),Comedy|Romance
2232,2497,172,Message in a Bottle (1999),Romance
2233,2498,86,My Favorite Martian (1999),Comedy|Sci-Fi
2234,2499,14,God Said 'Ha!' (1998),Comedy
2235,2500,111,Jawbreaker (1999),Comedy
2236,2501,64,October Sky (1999),Drama
2237,2502,14,Office Space (1999),Comedy|Crime
2238,2503,17,"Apple, The (Sib) (1998)",Drama
2239,2504,1,200 Cigarettes (1999),Comedy|Drama
2240,2505,186,8MM (1999),Drama|Mystery|Thriller
2241,2506,3,"Other Sister, The (1999)",Comedy|Drama|Romance
2242,2507,1,Breakfast of Champions (1999),Comedy|Sci-Fi
2243,2509,111,Eight Days a Week (1997),Comedy
2244,2510,107,Just the Ticket (1999),Comedy|Romance
2245,2511,21,"Long Goodbye, The (1973)",Crime|Film-Noir
2246,2512,131,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama
2247,2513,101,Pet Sematary (1989),Horror
2248,2514,135,Pet Sematary II (1992),Comedy|Horror
2249,2515,23,Children of the Corn II: The Final Sacrifice (1993),Horror
2250,2516,135,Children of the Corn III (1994),Horror
2251,2517,90,Christine (1983),Horror
2252,2518,60,Night Shift (1982),Comedy
2253,2519,195,House on Haunted Hill (1959),Drama|Horror|Thriller
2254,2520,5,Airport (1970),Drama
2255,2521,5,Airport 1975 (1974),Action|Drama|Thriller
2256,2522,41,Airport '77 (1977),Drama
2257,2523,45,Rollercoaster (1977),Drama|Thriller
2258,2524,91,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
2259,2525,23,Alligator (1980),Action|Horror|Sci-Fi
2260,2526,73,Meteor (1979),Sci-Fi
2261,2527,126,Westworld (1973),Action|Sci-Fi|Thriller|Western
2262,2528,126,Logan's Run (1976),Action|Adventure|Sci-Fi
2263,2529,73,Planet of the Apes (1968),Action|Drama|Sci-Fi
2264,2530,73,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2265,2531,142,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2266,2532,73,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2267,2533,73,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2268,2534,22,Avalanche (1978),Action
2269,2535,57,Earthquake (1974),Action|Drama|Thriller
2270,2536,5,"Concorde: Airport '79, The (1979)",Drama
2271,2537,52,Beyond the Poseidon Adventure (1979),Adventure
2272,2539,139,Analyze This (1999),Comedy
2273,2540,161,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
2274,2541,111,Cruel Intentions (1999),Drama
2275,2542,119,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2276,2543,167,Six Ways to Sunday (1997),Comedy
2277,2544,36,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance
2278,2545,38,Relax... It's Just Sex (1998),Comedy
2279,2546,39,"Deep End of the Ocean, The (1999)",Drama
2280,2548,111,"Rage: Carrie 2, The (1999)",Horror
2281,2549,91,Wing Commander (1999),Action|Sci-Fi
2282,2550,195,"Haunting, The (1963)",Horror|Thriller
2283,2551,182,Dead Ringers (1988),Drama|Horror|Thriller
2284,2552,144,My Boyfriend's Back (1993),Comedy
2285,2553,77,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2286,2554,77,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2287,2555,116,Baby Geniuses (1999),Comedy
2288,2557,106,I Stand Alone (Seul contre tous) (1998),Drama|Thriller
2289,2558,75,Forces of Nature (1999),Comedy|Romance
2290,2559,197,"King and I, The (1999)",Animation|Children
2291,2560,69,Ravenous (1999),Horror|Thriller
2292,2561,7,True Crime (1999),Crime|Thriller
2293,2562,10,Bandits (1997),Drama
2294,2563,108,Dangerous Beauty (1998),Drama
2295,2565,58,"King and I, The (1956)",Drama|Musical|Romance
2296,2566,35,Doug's 1st Movie (1999),Animation|Children
2297,2567,120,EDtv (1999),Comedy
2298,2568,22,"Mod Squad, The (1999)",Action|Crime
2299,2569,99,Among Giants (1998),Comedy|Drama|Romance
2300,2570,99,"Walk on the Moon, A (1999)",Drama|Romance
2301,2571,126,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2302,2572,191,10 Things I Hate About You (1999),Comedy|Romance
2303,2573,105,Tango (1998),Drama|Musical
2304,2574,120,"Out-of-Towners, The (1999)",Comedy
2305,2575,25,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama
2306,2577,99,Metroland (1997),Comedy|Drama
2307,2578,110,"Sticky Fingers of Time, The (1997)",Sci-Fi
2308,2579,171,Following (1998),Crime|Mystery|Thriller
2309,2580,145,Go (1999),Comedy|Crime
2310,2581,191,Never Been Kissed (1999),Comedy|Romance
2311,2582,177,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2312,2583,1,Cookie's Fortune (1999),Comedy|Drama
2313,2585,169,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2314,2586,7,Goodbye Lover (1999),Comedy|Crime|Thriller
2315,2587,10,Life (1999),Comedy|Crime|Drama
2316,2589,12,Friends & Lovers (1999),Comedy|Drama|Romance
2317,2590,25,Hideous Kinky (1998),Drama
2318,2593,120,"Monster, The (Mostro, Il) (1994)",Comedy
2319,2594,83,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
2320,2596,70,SLC Punk! (1998),Comedy|Drama
2321,2597,112,Lost & Found (1999),Comedy|Romance
2322,2598,1,Pushing Tin (1999),Comedy
2323,2599,111,Election (1999),Comedy
2324,2600,126,eXistenZ (1999),Action|Sci-Fi|Thriller
2325,2602,5,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),Action|Adventure|Horror|Sci-Fi
2326,2605,74,Entrapment (1999),Crime|Thriller
2327,2606,135,Idle Hands (1999),Comedy|Horror
2328,2607,38,Get Real (1998),Drama|Romance
2329,2608,68,Heaven (1998),Thriller
2330,2609,25,"King of Masks, The (Bian Lian) (1996)",Drama
2331,2610,25,Three Seasons (1999),Drama
2332,2611,39,"Winslow Boy, The (1999)",Drama
2333,2612,133,Mildred Pierce (1945),Drama|Film-Noir
2334,2613,144,Night of the Comet (1984),Comedy|Horror|Sci-Fi
2335,2614,135,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
2336,2615,110,My Science Project (1985),Adventure|Sci-Fi
2337,2616,71,Dick Tracy (1990),Action|Crime
2338,2617,88,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
2339,2618,120,"Castle, The (1997)",Comedy
2340,2620,39,This Is My Father (1998),Drama|Romance
2341,2621,89,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama
2342,2622,56,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
2343,2623,33,Trippin' (1999),Comedy
2344,2624,97,After Life (Wandafuru raifu) (1998),Drama|Fantasy
2345,2625,177,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
2346,2626,38,Edge of Seventeen (1998),Comedy|Drama|Romance
2347,2627,184,Endurance (1999),Documentary|Drama
2348,2628,91,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
2349,2629,75,"Love Letter, The (1999)",Comedy|Romance
2350,2630,17,Besieged (a.k.a. L' Assedio) (1998),Drama
2351,2632,168,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery
2352,2633,23,"Mummy, The (1932)",Horror|Romance
2353,2634,55,"Mummy, The (1959)",Horror
2354,2635,23,"Mummy's Curse, The (1944)",Horror
2355,2636,23,"Mummy's Ghost, The (1944)",Horror
2356,2637,55,"Mummy's Hand, The (1940)",Horror
2357,2638,23,"Mummy's Tomb, The (1942)",Horror
2358,2639,0,Mommie Dearest (1981),Drama
2359,2640,51,Superman (1978),Action|Adventure|Sci-Fi
2360,2641,51,Superman II (1980),Action|Sci-Fi
2361,2642,51,Superman III (1983),Action|Adventure|Sci-Fi
2362,2643,51,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2363,2644,93,Dracula (1931),Horror
2364,2646,55,House of Dracula (1945),Horror
2365,2647,55,House of Frankenstein (1944),Horror
2366,2648,77,Frankenstein (1931),Drama|Horror|Sci-Fi
2367,2649,23,Son of Frankenstein (1939),Horror
2368,2650,23,"Ghost of Frankenstein, The (1942)",Horror
2369,2651,55,Frankenstein Meets the Wolf Man (1943),Horror
2370,2652,55,"Curse of Frankenstein, The (1957)",Horror
2371,2653,93,Son of Dracula (1943),Horror
2372,2654,55,"Wolf Man, The (1941)",Drama|Fantasy|Horror
2373,2655,55,Howling II: Your Sister Is a Werewolf (1985),Horror
2374,2656,77,Tarantula (1955),Horror|Sci-Fi
2375,2657,193,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2376,2659,184,It Came from Hollywood (1982),Comedy|Documentary
2377,2660,77,"Thing from Another World, The (1951)",Horror|Sci-Fi
2378,2661,86,It Came from Outer Space (1953),Sci-Fi
2379,2662,91,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
2380,2663,41,It Came from Beneath the Sea (1955),Sci-Fi
2381,2664,77,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2382,2665,86,Earth vs. the Flying Saucers (1956),Sci-Fi
2383,2666,86,It Conquered the World (1956),Sci-Fi
2384,2667,77,"Mole People, The (1956)",Horror|Sci-Fi
2385,2668,71,Swamp Thing (1982),Horror|Sci-Fi
2386,2669,72,Pork Chop Hill (1959),War
2387,2670,37,Run Silent Run Deep (1958),War
2388,2671,3,Notting Hill (1999),Comedy|Romance
2389,2672,126,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2390,2673,17,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama
2391,2674,85,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy
2392,2675,172,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The) (1998)",Comedy|Drama|Romance
2393,2676,10,Instinct (1999),Drama|Thriller
2394,2677,129,Buena Vista Social Club (1999),Documentary|Musical
2395,2678,111,Desert Blue (1998),Drama
2396,2679,12,Finding North (1998),Comedy|Drama|Romance
2397,2681,110,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2398,2682,148,Limbo (1999),Drama
2399,2683,95,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
2400,2685,17,"Red Dwarf, The (Nain rouge, Le) (1998)",Comedy|Drama
2401,2686,168,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2402,2687,35,Tarzan (1999),Adventure|Animation|Children|Drama
2403,2688,151,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
2404,2689,184,Get Bruce (1999),Documentary
2405,2690,8,"Ideal Husband, An (1999)",Comedy|Romance
