,movieid,Cluster,title,genres,avg_rating,rating_counts
1910,2151,1,"Gods Must Be Crazy II, The (1989)",Comedy,3.1498327759197324,1495
1911,2152,82,Air Bud: Golden Receiver (1998),Children|Comedy,1.9963924963924964,693
1912,2153,52,"Avengers, The (1998)",Action|Adventure,2.069090216977541,2627
1913,2154,172,How Stella Got Her Groove Back (1998),Drama|Romance,2.6762376237623764,1010
1914,2155,121,"Slums of Beverly Hills, The (1998)",Comedy|Drama,3.4139110604332954,1754
1915,2156,8,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,3.1517857142857144,56
1916,2157,169,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance,3.3194444444444446,108
1917,2158,147,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror,2.8306878306878307,189
1918,2159,98,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,3.4149453219927097,1646
1919,2160,4,Rosemary's Baby (1968),Drama|Horror|Thriller,3.780226847521048,8552
1920,2161,130,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,3.521222169587873,10555
1921,2162,130,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,2.457071960297766,2015
1922,2163,122,Attack of the Killer Tomatoes! (1978),Comedy|Horror,2.52094395280236,1695
1923,2164,57,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,2.1697674418604653,215
1924,2165,182,Your Friends and Neighbors (1998),Comedy|Drama,3.2028824833702885,902
1925,2166,164,Return to Paradise (1998),Crime|Drama|Romance|Thriller,3.5191693290734825,939
1926,2167,28,Blade (1998),Action|Horror|Thriller,3.363192683114288,13011
1927,2168,105,Dance with Me (1998),Drama|Romance,3.0476190476190474,483
1928,2169,149,Dead Man on Campus (1998),Comedy,2.710907335907336,1036
1929,2170,120,Wrongfully Accused (1998),Action|Comedy,2.713033953997809,913
1930,2171,172,Next Stop Wonderland (1998),Comedy|Drama|Romance,3.645926589077887,1117
1931,2172,111,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,3.3211009174311927,109
1932,2173,56,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,3.513437057991513,707
1933,2174,146,Beetlejuice (1988),Comedy|Fantasy,3.500623590924353,20847
1934,2175,172,Déjà Vu (1997),Drama|Romance,3.451456310679612,103
1935,2176,136,Rope (1948),Crime|Drama|Thriller,3.922674418604651,3440
1936,2177,7,Family Plot (1976),Comedy|Thriller,3.202768729641694,614
1937,2178,136,Frenzy (1972),Thriller,3.6019247594050743,1143
1938,2179,166,Topaz (1969),Thriller,3.02987012987013,385
1939,2180,166,Torn Curtain (1966),Thriller,3.327702702702702,592
1940,2181,171,Marnie (1964),Drama|Mystery|Romance|Thriller,3.503421727972626,1169
1941,2182,21,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,3.629813664596273,805
1942,2183,183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,3.850737100737101,2442
1943,2184,159,"Trouble with Harry, The (1955)",Comedy|Mystery,3.6232394366197194,1420
1944,2185,7,I Confess (1953),Thriller,3.457957957957958,333
1945,2186,21,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,4.11654755360088,5457
1946,2187,171,Stage Fright (1950),Mystery|Romance|Thriller,3.512635379061372,277
1947,2188,145,54 (1998),Drama,2.7913442940038684,2068
1948,2189,117,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi,3.447802197802198,182
1949,2190,0,Why Do Fools Fall In Love? (1998),Drama,2.8501805054151625,277
1950,2191,1,"Merry War, A (1997)",Comedy,2.967741935483871,93
1951,2192,68,See the Sea (1997),Thriller,3.095238095238096,63
1952,2193,88,Willow (1988),Action|Adventure|Fantasy,3.4694789622847177,9174
1953,2194,150,"Untouchables, The (1987)",Action|Crime|Drama,3.876533550325488,15976
1954,2195,134,Dirty Work (1998),Comedy,3.045777777777778,1125
1955,2196,177,Knock Off (1998),Action,2.163430420711974,309
1956,2197,8,Firelight (1997),Drama,3.4966442953020134,149
1957,2198,129,Modulations (1998),Documentary,3.4909090909090907,55
1958,2199,167,Phoenix (1998),Crime|Drama,3.121621621621621,74
1959,2200,8,Under Capricorn (1949),Drama,2.700980392156863,102
1960,2201,45,"Paradine Case, The (1947)",Drama,3.246987951807229,249
1961,2202,32,Lifeboat (1944),Drama|War,3.843894389438944,1515
1962,2203,171,Shadow of a Doubt (1943),Crime|Drama|Thriller,4.112183612183612,2331
1963,2204,183,Saboteur (1942),Mystery|Thriller,3.685567010309278,776
1964,2205,84,Mr. & Mrs. Smith (1941),Comedy|Romance,3.3694214876033057,605
1965,2206,21,Suspicion (1941),Film-Noir|Mystery|Thriller,3.891845196959226,1447
1966,2207,8,Jamaica Inn (1939),Drama,2.9244186046511627,172
1967,2208,183,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,4.057224922669024,2263
1968,2209,7,Young and Innocent (1937),Crime|Thriller,3.3601190476190474,168
1969,2210,6,Sabotage (1936),Thriller,3.6843525179856114,556
1970,2211,166,Secret Agent (1936),Thriller,3.3875,240
1971,2212,183,"Man Who Knew Too Much, The (1934)",Drama|Thriller,3.750198886237072,1257
1972,2214,7,Number Seventeen (a.k.a. Number 17) (1932),Thriller,2.941558441558441,77
1973,2215,84,Rich and Strange (1931),Comedy|Romance,2.891566265060241,83
1974,2216,30,"Skin Game, The (1931)",Drama,2.7209302325581395,43
1975,2218,39,Juno and the Paycock (1930),Drama,2.3536585365853657,41
1976,2219,151,Murder! (1930),Mystery|Thriller,3.1511627906976742,129
1977,2221,7,Blackmail (1929),Drama|Thriller,3.4545454545454546,209
1978,2226,148,"Ring, The (1927)",Drama,3.164772727272727,88
1979,2227,7,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,3.515686274509804,255
1980,2231,10,Rounders (1998),Drama,3.7176131322094057,6762
1981,2232,115,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,3.589081618932365,7437
1982,2233,39,Digging to China (1998),Drama,2.975,60
1983,2234,36,Let's Talk About Sex (1998),Drama,2.6153846153846154,52
1984,2236,178,Simon Birch (1998),Drama,3.442160892542572,1703
1985,2237,64,Without Limits (1998),Drama,3.631233595800525,381
1986,2238,196,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.85045045045045,555
1987,2239,89,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,3.6864406779661016,649
1988,2240,70,My Bodyguard (1980),Drama,3.4241902136457614,1451
1989,2241,158,Class (1983),Comedy,2.752307692307692,650
1990,2242,158,"Grandview, U.S.A. (1984)",Drama,2.446969696969697,66
1991,2243,100,Broadcast News (1987),Comedy|Drama|Romance,3.696510560146924,5445
1992,2244,188,"Allnighter, The (1987)",Comedy|Romance,2.0348837209302326,86
1993,2245,3,Working Girl (1988),Comedy|Drama|Romance,3.353000223064912,4483
1994,2246,1,Stars and Bars (1988),Action|Comedy|Romance,2.542372881355932,59
1995,2247,139,Married to the Mob (1988),Comedy,3.1052498738011107,1981
1996,2248,70,Say Anything... (1989),Comedy|Drama|Romance,3.850458819530985,8827
1997,2249,139,My Blue Heaven (1990),Comedy,3.1192878338278933,1685
1998,2250,39,Men Don't Leave (1990),Drama,3.245833333333333,360
1999,2252,39,Hero (1992),Comedy|Drama,3.0521512385919167,1534
2000,2253,56,Toys (1992),Comedy|Fantasy,2.6908860045146725,3544
2001,2255,134,Young Doctors in Love (1982),Comedy,2.5917225950783,447
2002,2256,110,Parasite (1982),Horror|Sci-Fi,2.1884615384615387,130
2003,2257,158,No Small Affair (1984),Comedy|Romance,2.795081967213114,122
2004,2258,177,"Master, The (1984)",Action,2.0357142857142856,42
2005,2259,85,Blame It on Rio (1984),Comedy|Romance,2.6376252891287586,1297
2006,2260,158,Wisdom (1986),Crime|Drama,2.535416666666667,240
2007,2261,134,One Crazy Summer (1986),Comedy,3.3014150943396228,1060
2008,2262,107,About Last Night... (1986),Comedy|Drama|Romance,3.08916001877053,2131
2009,2263,19,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,3.1162264150943395,1325
2010,2264,10,We're No Angels (1989),Comedy|Crime,2.717687074829932,588
2011,2265,116,Nothing But Trouble (1991),Adventure|Comedy,2.108792846497765,671
2012,2266,172,"Butcher's Wife, The (1991)",Comedy|Romance,2.850255972696245,1172
2013,2267,151,Mortal Thoughts (1991),Mystery|Thriller,3.034839924670433,531
2014,2268,45,"Few Good Men, A (1992)",Crime|Drama|Thriller,3.8179903546792016,16381
2015,2269,99,Indecent Proposal (1993),Drama|Romance,2.790354656943984,3017
2016,2271,0,Permanent Midnight (1998),Drama,3.1977459016393444,488
2017,2272,39,One True Thing (1998),Drama,3.469733656174334,826
2018,2273,161,Rush Hour (1998),Action|Comedy|Crime|Thriller,3.435494880546075,11720
2019,2275,142,Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.384272997032641,674
2020,2276,25,"Soldier's Daughter Never Cries, A (1998)",Drama,3.472644376899696,329
2021,2278,94,Ronin (1998),Action|Crime|Thriller,3.5767524401064774,10143
2022,2279,188,Urban Legend (1998),Horror|Thriller,2.659171597633136,2535
2023,2280,96,Clay Pigeons (1998),Crime,3.306134969325153,815
2024,2281,167,Monument Ave. (1998),Action|Crime|Drama,3.147959183673469,98
2025,2282,1,Pecker (1998),Comedy|Drama,3.3970311027332705,2122
2026,2283,160,"Sheltering Sky, The (1990)",Drama,3.218947368421053,475
2027,2284,29,Bandit Queen (1994),Drama,3.695384615384616,325
2028,2285,121,If.... (1968),Drama,3.778801843317973,651
2029,2286,120,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2.523913043478261,230
2030,2287,77,Them! (1954),Horror|Sci-Fi|Thriller,3.482474226804124,1455
2031,2288,77,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.881956462337189,10979
2032,2289,96,"Player, The (1992)",Comedy|Crime|Drama,3.938604906125805,7297
2033,2290,1,Stardust Memories (1980),Comedy|Drama,3.5147637795275597,1016
2034,2291,132,Edward Scissorhands (1990),Drama|Fantasy|Romance,3.726025958751628,23807
2035,2292,107,Overnight Delivery (1998),Comedy|Romance,2.854054054054054,185
2036,2293,17,Shadrach (1998),Drama,3.3780487804878048,82
2037,2294,35,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,3.23630794550608,10937
2038,2295,143,"Impostors, The (1998)",Comedy,3.398936170212766,470
2039,2296,95,"Night at the Roxbury, A (1998)",Comedy,2.655664585191793,2242
2040,2297,97,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,3.3194638694638696,4290
2041,2298,147,Strangeland (1998),Thriller,2.309375,160
2042,2299,1,"Battle of the Sexes, The (1959)",Comedy,3.231707317073171,41
2043,2300,60,"Producers, The (1968)",Comedy,3.895728846464973,6181
2044,2301,134,History of the World: Part I (1981),Comedy|Musical,3.59050721265705,4298
2045,2302,60,My Cousin Vinny (1992),Comedy,3.602788211499566,13844
2046,2303,193,Nashville (1975),Drama|Musical,3.911111111111111,2250
2047,2304,106,Love Is the Devil (1998),Drama,3.3632075471698117,106
2048,2305,164,Slam (1998),Drama,3.6218905472636815,201
2049,2306,120,Holy Man (1998),Comedy,2.5123922413793105,928
2050,2307,167,One Tough Cop (1998),Action|Crime,2.6694444444444443,180
2051,2310,178,"Mighty, The (1998)",Drama,3.578193832599119,908
2052,2311,73,2010: The Year We Make Contact (1984),Sci-Fi,3.386525694615196,4067
2053,2312,65,Children of a Lesser God (1986),Drama,3.722200237435695,2527
2054,2313,181,"Elephant Man, The (1980)",Drama,3.9168367346938777,6860
2055,2314,148,Beloved (1998),Drama,2.908333333333333,600
2056,2315,135,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,2.1740901683867464,1841
2057,2316,172,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,3.0861516553933783,2809
2058,2317,1,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy,2.357142857142857,63
2059,2318,106,Happiness (1998),Comedy|Drama,3.8333333333333335,4404
2060,2320,68,Apt Pupil (1998),Drama|Thriller,3.103718768158048,1721
2061,2321,132,Pleasantville (1998),Comedy|Drama|Fantasy,3.5756617647058824,13600
2062,2322,91,Soldier (1998),Action|Sci-Fi|War,2.8770306859205776,2216
2063,2323,129,"Cruise, The (1998)",Documentary,3.632034632034632,231
2064,2324,114,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,4.154341841841842,23976
2065,2325,95,Orgazmo (1997),Comedy,3.063663663663664,1665
2066,2326,160,Shattered Image (1998),Drama|Thriller,2.702380952380953,42
2067,2327,23,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,2.869843527738265,703
2068,2328,93,Vampires (1998),Horror|Western,2.7792247122955787,1651
2069,2329,164,American History X (1998),Crime|Drama,4.1400006419103255,31157
2070,2330,129,Hands on a Hard Body (1996),Comedy|Documentary,4.068359375,768
2071,2331,99,Living Out Loud (1998),Comedy|Drama|Romance,3.3372727272727274,1100
2072,2332,145,Belly (1998),Crime|Drama,2.986111111111111,180
2073,2333,79,Gods and Monsters (1998),Drama,3.807673918240497,4183
2074,2334,6,"Siege, The (1998)",Action|Thriller,3.110435663627153,2961
2075,2335,199,"Waterboy, The (1998)",Comedy,2.913390570869107,6639
2076,2336,108,Elizabeth (1998),Drama,3.875277745292948,8551
2077,2337,38,Velvet Goldmine (1998),Drama,3.3685920577617328,1385
2078,2338,147,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.10031048483401,4187
2079,2339,1,I'll Be Home For Christmas (1998),Comedy|Romance,2.554380664652568,331
2080,2340,97,Meet Joe Black (1998),Romance,3.336322869955157,6021
2081,2341,39,Dancing at Lughnasa (1998),Drama,3.2218181818181817,275
2082,2342,14,Hard Core Logo (1996),Comedy|Drama,3.60655737704918,244
2083,2344,10,Runaway Train (1985),Action|Adventure|Drama|Thriller,3.503498727735369,1572
2084,2345,25,Desert Bloom (1986),Drama,3.517316017316017,231
2085,2346,171,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,3.2950265572187347,2071
2086,2347,167,"Pope of Greenwich Village, The (1984)",Drama,3.444901315789474,608
2087,2348,181,Sid and Nancy (1986),Drama,3.546470846120122,2281
2088,2349,10,Mona Lisa (1986),Comedy|Thriller,3.7273397199705234,1357
2089,2350,1,Heart Condition (1990),Comedy,2.674074074074074,135
2090,2351,148,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,4.107364341085272,1290
2091,2352,188,"Big Chill, The (1983)",Comedy|Drama,3.724855861627162,6244
2092,2353,166,Enemy of the State (1998),Action|Thriller,3.5716231996885948,15414
2093,2354,197,"Rugrats Movie, The (1998)",Animation|Children|Comedy,2.662490211433046,1277
2094,2355,35,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,3.569155800809933,22471
2095,2356,148,Celebrity (1998),Comedy,2.958223394898857,1137
2096,2357,155,Central Station (Central do Brasil) (1998),Drama,4.070416297608503,2258
2097,2358,32,Savior (1998),Drama|War,3.55078125,128
2098,2359,42,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,3.797202797202797,6149
2099,2360,196,"Celebration, The (Festen) (1998)",Drama,4.089118960617133,2463
2100,2361,36,Pink Flamingos (1972),Comedy,3.293131643499591,1223
2101,2362,160,Glen or Glenda (1953),Drama,2.720159151193634,377
2102,2363,77,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,3.228309481216458,2236
2103,2364,5,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,2.665676077265973,673
2104,2365,5,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.7691831683168315,808
2105,2366,88,King Kong (1933),Action|Adventure|Fantasy|Horror,3.543409877319912,6358
2106,2367,5,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,2.7749719416386083,2673
2107,2368,5,King Kong Lives (1986),Adventure|Sci-Fi,1.761904761904762,399
2108,2369,143,Desperately Seeking Susan (1985),Comedy|Drama|Romance,2.939114760664931,4993
2109,2370,2,"Emerald Forest, The (1985)",Action|Adventure|Drama,3.386931818181818,880
2110,2371,159,Fletch (1985),Comedy|Crime|Mystery,3.4606990482441744,6094
2111,2372,134,Fletch Lives (1989),Comedy,2.89454845814978,1816
2112,2373,88,Red Sonja (1985),Action|Adventure|Fantasy,2.43944099378882,1610
2113,2374,158,Gung Ho (1986),Comedy|Drama,2.893239625167336,1494
2114,2375,143,"Money Pit, The (1986)",Comedy,2.8895997821943915,3673
2115,2376,74,"View to a Kill, A (1985)",Action|Adventure|Thriller,3.177138849929874,3565
2116,2377,34,Lifeforce (1985),Horror|Sci-Fi,2.9179035250463823,1078
2117,2378,134,Police Academy (1984),Comedy|Crime,2.96875,6080
2118,2379,122,Police Academy 2: Their First Assignment (1985),Comedy|Crime,2.437794811320755,3392
2119,2380,122,Police Academy 3: Back in Training (1986),Comedy|Crime,2.221794871794872,2730
2120,2381,122,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,2.1025688756515266,2686
2121,2382,122,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,1.9373047746541725,2241
2122,2383,120,Police Academy 6: City Under Siege (1989),Comedy|Crime,1.8297153883260973,2073
2123,2384,9,Babe: Pig in the City (1998),Adventure|Children|Drama,2.951550760932383,5191
2124,2385,75,Home Fries (1998),Comedy|Romance,2.52620320855615,935
2125,2386,158,Jerry Springer: Ringmaster (1998),Comedy|Drama,1.6297640653357532,551
2126,2387,98,Very Bad Things (1998),Comedy|Crime,2.835763097949886,2195
2127,2388,38,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,3.4483870967741934,155
2128,2389,68,Psycho (1998),Crime|Horror|Thriller,2.726902654867257,2825
2129,2390,42,Little Voice (1998),Comedy,3.667298777918247,2373
2130,2391,96,"Simple Plan, A (1998)",Crime|Drama|Thriller,3.718241302266199,6266
2131,2392,46,Jack Frost (1998),Children|Comedy|Drama,2.37807881773399,1624
2132,2393,91,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,3.2010862700517877,7917
2133,2394,19,"Prince of Egypt, The (1998)",Animation|Musical,3.4450664278250485,6699
2134,2395,42,Rushmore (1998),Comedy|Drama,3.851834174280649,14666
2135,2396,3,Shakespeare in Love (1998),Comedy|Drama|Romance,3.7905082491792377,24063
2136,2397,155,Mass Appeal (1984),Drama,3.32,150
2137,2398,26,Miracle on 34th Street (1947),Comedy|Drama,3.7404604561927095,4691
2138,2399,192,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,2.727556596409056,1281
2139,2400,192,Prancer (1989),Children|Drama|Fantasy,2.8229166666666665,336
2140,2401,128,Pale Rider (1985),Western,3.720908755079424,2707
2141,2402,177,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,2.8575887631681622,5126
2142,2403,57,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,3.5759786219846887,6923
2143,2404,124,Rambo III (1988),Action|Adventure|Thriller|War,2.455621301775148,3718
2144,2405,2,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.144159351789332,5924
2145,2406,3,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.481373292867982,13180
2146,2407,41,Cocoon (1985),Comedy|Sci-Fi,3.2932843137254904,10200
2147,2408,86,Cocoon: The Return (1988),Comedy|Sci-Fi,2.4918630751964086,1782
2148,2409,177,Rocky II (1979),Action|Drama,3.1851045296167246,5740
2149,2410,177,Rocky III (1982),Action|Drama,2.9608687511701928,5341
2150,2411,177,Rocky IV (1985),Action|Drama,2.86719968798752,5128
2151,2412,177,Rocky V (1990),Action|Drama,2.240989103101425,3579
2152,2413,159,Clue (1985),Comedy|Crime|Mystery|Thriller,3.487296416938111,4605
2153,2414,156,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,3.371033360455655,2458
